id,axis1,axis2,type
Lux_10_2016,-2.286483412288213,-0.7210346419637021,sites
Lux_10_2017,-1.7791015321400316,-0.16908782157974922,sites
Lux_10_2018,-1.6754142717234404,-0.36747465469846285,sites
Lux_10_2019,-1.1262156827764622,0.03535130203244885,sites
Lux_10_2025,0.2990006547751753,0.9248380241434349,sites
Lux_11_2017,-1.8009865470477555,-0.22340710414300602,sites
Lux_11_2018,-1.6339456447955896,-0.13057157006903752,sites
Lux_11_2019,-1.4297516386868616,-0.11546233466791311,sites
Lux_11_2025,0.9055089162256363,2.1986175560592764,sites
Lux_12_2015,-0.15406237045734184,-0.17760259740420778,sites
Lux_12_2016,-0.9245450503983764,-2.0875143257770015,sites
Lux_12_2017,-1.0583389734108457,-2.651239953051334,sites
Lux_12_2018,-0.6790494353056415,-2.470811825640909,sites
Lux_12_2019,0.1229140018612741,-1.5181176698121583,sites
Lux_12_2025,2.022082223260642,0.17889676331444737,sites
Lux_13_2017,-2.4084725956688757,-1.1061689279599838,sites
Lux_13_2018,-1.6136458552109207,-0.100020635078514,sites
Lux_13_2019,-1.6971370070332177,-0.44615307900876533,sites
Lux_13_2025,0.2562206051914325,0.917908664309036,sites
Lux_14_2016,0.012753028442923697,-2.251815582029629,sites
Lux_14_2018,-0.14527642904120142,-3.3210814828951123,sites
Lux_14_2025,1.497121257990902,-2.459065261660319,sites
Lux_15_2015,-2.06511102076544,-0.17652905008066572,sites
Lux_15_2016,-1.3879431278632532,0.7537090825241053,sites
Lux_15_2017,-1.1966374568006195,0.6648005506188299,sites
Lux_15_2018,-1.4733340145972973,-0.3673587951103811,sites
Lux_15_2019,-1.6648714420412505,-0.7501847938838127,sites
Lux_15_2025,0.694668116429993,1.20337090102987,sites
Lux_16_2016,-1.9925531637865501,-1.1045319924562458,sites
Lux_16_2017,-1.3275854106602578,-0.21965426838790142,sites
Lux_16_2018,-0.6590843669565938,0.16472720735963828,sites
Lux_16_2019,-0.876518507484644,-0.5637983303195421,sites
Lux_16_2025,1.038060644890366,1.1818755462490822,sites
Lux_17_2015,-1.2024963656485663,-0.2923697661581896,sites
Lux_17_2016,-1.629105242718571,-1.4334332926873137,sites
Lux_17_2017,-1.7917142964098218,-2.069397922420186,sites
Lux_17_2018,-0.5535595174041333,-0.6462358125745681,sites
Lux_17_2019,0.15360653143781458,0.050198965092169784,sites
Lux_17_2025,1.6575946649935251,1.0060335320447047,sites
