id,axis1,axis2,type
Lux_12_2015,-0.16838460796885435,1.0460058320884065,sites
Lux_12_2016,-0.8077206909607606,0.6409295048639592,sites
Lux_12_2017,-1.0741748748717748,0.7452315130496311,sites
Lux_12_2018,-0.42557091482353693,0.45839198152425276,sites
Lux_12_2019,0.6610334316910009,0.2664228814953379,sites
Lux_12_2025,2.197180878562574,0.9551146181637771,sites
Lux_17_2015,-1.6653294475052434,-0.028451197778326942,sites
Lux_17_2016,-2.1326430671445915,-0.12838482388844552,sites
Lux_17_2017,-2.362223574340999,-0.12324914065899162,sites
Lux_17_2018,-0.44630532106222376,-0.6713553310177812,sites
Lux_17_2019,0.6839087376109108,-1.0681848629428334,sites
Lux_1_2016,-1.0131386533321298,-0.8766790150740356,sites
Lux_1_2017,-0.5271273071488505,-0.6897585938975035,sites
Lux_1_2019,-0.4974081985102494,-0.5200197349015094,sites
Lux_1_2025,0.3954777340311188,0.0025539405807356585,sites
Lux_20_2015,-0.7434256838680662,0.6327112286581387,sites
Lux_20_2016,-0.7476533023534898,0.7134463962331246,sites
Lux_20_2017,-0.5449357841140099,0.8390056667628618,sites
Lux_20_2018,-0.724124305580867,0.8684503427320983,sites
Lux_20_2019,-0.7733667159891382,0.8724646495629219,sites
Lux_20_2025,1.768576965877249,1.2164569046719758,sites
Lux_26_2015,-0.8053235578906379,0.6279128115284452,sites
Lux_26_2017,-0.7621905511065026,0.7469805443823802,sites
Lux_26_2018,-0.565988311956712,0.8309461902145368,sites
Lux_26_2019,-0.26291640035125174,0.8041182901852195,sites
Lux_26_2025,1.6069869675515995,0.9221824631888376,sites
Lux_34_2016,-0.8837348593739275,-0.8013448030380994,sites
Lux_34_2017,0.10648720781708176,-1.174919893152639,sites
Lux_34_2019,0.9950075300431164,-1.408507766903938,sites
Lux_34_2025,1.8496027714901446,-0.572768439792156,sites
Lux_35_2015,-1.641485114497876,0.05991841203872361,sites
Lux_35_2016,-2.301029303821752,-0.028075594365965184,sites
Lux_35_2017,-2.0175032294853583,-0.17968436848802338,sites
Lux_35_2018,-1.2611704407952118,-0.1753071337976364,sites
Lux_35_2019,0.07843944339613584,-0.8214528405773569,sites
Lux_35_2025,1.6480463111333576,-0.5139439069710152,sites
Lux_38_2015,-0.300386698419659,1.061438087712539,sites
Lux_38_2016,-1.1179472912455846,0.8320647661903616,sites
Lux_38_2017,-0.7276377601391386,0.9928986167651688,sites
Lux_38_2018,-0.2488604912888592,0.9960918313139427,sites
Lux_38_2019,-0.17148647436392328,1.0141369849225912,sites
Lux_38_2025,2.725454909279288,0.39027840441096595,sites
Lux_3_2017,0.2974306140304983,0.9737381625437206,sites
Lux_3_2018,0.43232389622547834,1.1247891955445737,sites
Lux_3_2019,-0.07332665263517313,1.003157689488153,sites
Lux_3_2025,1.8473982790903483,1.3465360112701736,sites
Lux_42_2016,-0.7242957644669716,-1.01142072404328,sites
Lux_42_2017,0.856417636812408,-1.7044602988161117,sites
Lux_42_2019,1.1402684337953226,-1.399311934555344,sites
Lux_42_2025,2.6536382099065565,-1.2513194441693032,sites
Lux_46_2016,-0.1593359915379534,-1.2828878420804806,sites
Lux_46_2017,0.6385973332260821,-1.483806224751811,sites
Lux_46_2018,1.977882050193719,-2.1568106437320913,sites
Lux_46_2019,2.3088616706307876,-2.0302582156057873,sites
Lux_46_2025,2.9682416646374494,-1.2635905908558351,sites
Lux_47_2016,-1.5116522475187735,-0.2582508146486756,sites
Lux_47_2017,-1.2000558807389163,-0.2430499045148326,sites
Lux_47_2018,0.5654068571565568,-1.4666633557432491,sites
