id,axis1,axis2,type
Lux_12_2015,-0.9886585947654812,0.5907668554180755,sites
Lux_12_2016,-1.5177970429449308,0.15075077685411653,sites
Lux_12_2017,-1.7820443022229184,0.056832502039591226,sites
Lux_12_2018,-1.2835175713679472,-0.5726143318750856,sites
Lux_12_2019,-0.43925875436036693,-1.2203583115557293,sites
Lux_12_2025,0.49206435664238085,-2.434732309690637,sites
Lux_17_2015,0.2303880266315318,1.8135633507700124,sites
Lux_17_2016,-0.18136596113076786,1.5924078298367947,sites
Lux_17_2017,-0.409147244338793,1.4065305160649735,sites
Lux_17_2018,1.1265240202433133,0.2720492141167706,sites
Lux_17_2019,2.019925884380318,-0.5583538655587885,sites
Lux_17_2025,2.673704011550954,-1.8255612425744796,sites
Lux_1_2015,0.15497501407012526,1.4919007008358163,sites
Lux_1_2016,-0.4676995060756762,1.3494295720674083,sites
Lux_1_2017,-0.13247411779865093,1.1562635990666883,sites
Lux_1_2018,0.3573778599283613,0.9436606938196799,sites
Lux_1_2019,-0.20582310457292108,0.8092956960204708,sites
Lux_1_2025,0.2195867069699779,-0.4008111898927621,sites
Lux_20_2015,-2.3449802491331853,0.43226374151528224,sites
Lux_20_2016,-2.3967210490269713,0.25957714267463533,sites
Lux_20_2017,-2.285111367848652,0.07824556211887546,sites
Lux_20_2018,-2.474036146421259,-0.09843450648669327,sites
Lux_20_2019,-2.556708988420032,-0.32575231287371387,sites
Lux_20_2025,-0.7928285130169892,-2.05684072046971,sites
Lux_26_2015,-2.366933956086087,0.44029132261190634,sites
Lux_26_2016,-2.342552846182805,0.24106884289151304,sites
Lux_26_2017,-2.426014772327126,0.04755372974032035,sites
Lux_26_2018,-2.3167878610046593,-0.16741268032864365,sites
Lux_26_2019,-2.1140041878235634,-0.4998668278989088,sites
Lux_26_2025,-0.8750733083618395,-2.2706952440110513,sites
Lux_34_2016,1.107153858226441,0.7283416407151972,sites
Lux_34_2017,1.886374150786112,-0.0510040418723513,sites
Lux_34_2018,2.1200846935991264,-0.3738412849698053,sites
Lux_34_2019,2.531393198125199,-0.9311504119019909,sites
Lux_34_2025,2.904498453483412,-1.8684017279505598,sites
Lux_35_2015,0.5092539496436869,1.8651644808472447,sites
Lux_35_2016,-0.05791571171414761,1.6972485853961432,sites
Lux_35_2017,0.6293570221164059,1.2378710722796151,sites
Lux_35_2018,0.7028811791491117,0.8559894925643068,sites
Lux_35_2019,1.7818080537661403,-0.23181228178932378,sites
Lux_35_2025,2.7662222188625867,-1.7753516945615044,sites
Lux_38_2015,-0.9552636913646461,0.6241103500946155,sites
Lux_38_2016,-1.6398022957204224,0.3723768062334606,sites
Lux_38_2017,-1.3797503645238864,0.17868777315156248,sites
Lux_38_2018,-1.037723076552287,-0.16788773730291084,sites
Lux_38_2019,-1.0195322544248044,-0.4117971858377509,sites
Lux_38_2025,1.0963231519087957,-3.0392973765794302,sites
Lux_3_2016,-1.962138704954512,0.28397570522984694,sites
Lux_3_2017,-1.42709685953542,-0.009794288443281784,sites
Lux_3_2018,-1.3717837075271508,-0.15438556061730158,sites
Lux_3_2019,-1.8128786379206685,-0.38524191788464224,sites
Lux_3_2025,-0.548552236555466,-1.977356031483523,sites
Lux_42_2016,0.3671973222429392,1.131547860677157,sites
Lux_42_2017,1.6432453539718048,-0.04996310472361776,sites
Lux_42_2018,2.2526257959391742,-0.7077839272807689,sites
Lux_42_2019,1.764973146993244,-0.3397331721008398,sites
Lux_42_2025,2.7151170645736284,-2.0052489901209833,sites
Lux_46_2015,0.2720556822363972,1.5483637589119972,sites
Lux_46_2016,0.49778745155175264,0.7983102959222582,sites
Lux_46_2017,1.110506098930196,0.20783467106669595,sites
Lux_46_2018,2.1910163143113897,-0.9025581866850276,sites
Lux_46_2019,2.405708664298677,-1.111852489762834,sites
Lux_46_2025,2.626562341353152,-2.0635534986622543,sites
Lux_47_2015,0.4974995009096064,1.887686313006888,sites
Lux_47_2016,0.6804319310983378,1.3199562225668169,sites
Lux_47_2017,0.8871843011359861,1.021052972648444,sites
Lux_47_2018,2.3482549270083584,-0.6496551687008557,sites
Lux_47_2019,2.528056882980245,-0.857102970829803,sites
Lux_47_2025,2.143151101680669,-1.2140632202885935,sites
Lux_55_2015,-0.4840024149909795,1.4463939095721048,sites
Lux_55_2016,-0.30103377749076254,1.1937639406469716,sites
Lux_55_2017,-0.02530780722360304,0.7674203213092397,sites
Lux_55_2018,0.4787502713598082,-0.031123910645887765,sites
Lux_55_2019,0.45241016584257,0.01991809610028948,sites
Lux_55_2025,2.5784191257117994,-2.576609246402292,sites
Lux_56_2015,-0.07516385794123737,1.3686305628070494,sites
Lux_56_2016,-0.21414874652926807,1.0430101555810813,sites
Lux_56_2017,-0.3404100118002129,1.0318184149795566,sites
Lux_56_2018,1.3299952194549611,-0.717490186673241,sites
Lux_56_2019,0.7422473006360459,-0.5467076948755705,sites
Lux_56_2025,2.219069816439311,-2.3076187386476983,sites
Lux_57_2015,0.48424950222249563,1.7210034212473322,sites
Lux_57_2016,0.8590584096036552,0.9630603632942863,sites
Lux_57_2017,1.2910046550311054,0.584717334459298,sites
Lux_57_2018,1.854525944312897,-0.29574937267375556,sites
Lux_57_2019,1.4015999242092283,0.025448971669883025,sites
Lux_57_2025,3.087757045395296,-1.8140625324057427,sites
Lux_6_2015,-0.2283454812328565,1.72630449947017,sites
Lux_6_2016,-0.18495652344998623,1.3235104735830039,sites
Lux_6_2017,0.7972494940166167,0.42088575506364173,sites
Lux_6_2018,1.3861766501480248,-0.19083804340902488,sites
Lux_6_2019,-0.2418488628514055,0.8227540531965143,sites
Lux_6_2025,1.7595362351066024,-1.5060932871802986,sites
Lux_7_2015,-1.386167539521289,0.7990916954384572,sites
Lux_7_2016,-1.3268934493660716,0.6205298663059859,sites
Lux_7_2017,-0.9501180667889726,0.4139113027705069,sites
Lux_7_2018,-1.1420561066629094,0.2373907047014302,sites
Lux_7_2019,-0.2959407295121128,-0.8155827208748505,sites
Lux_7_2025,0.5877787091042868,-2.2525102785382174,sites
Lux_9_2016,-0.1627905047055742,1.6286139657779337,sites
Lux_9_2017,0.23554960572624317,1.3870932016234423,sites
Lux_9_2018,-0.3677714325379483,1.2886124072205933,sites
Lux_9_2019,-0.1673575980300307,1.0350591878210305,sites
Lux_9_2025,1.853443051486419,-0.7096261813074733,sites
Asclepias syriaca,-0.2538741578292306,0.7947014080481823,species
Asclepias tuberosa,0.35089482786250276,1.06894985134978,species
Baptisia alba,1.397906100674195,1.0782010027341848,species
Chamaecrista fasciculata,1.6236247219571844,0.5597112449781532,species
Coreopsis lanceolata,-0.2393332086530694,0.2239483910540613,species
Desmodium illinoense,2.3135661443810527,0.24982962781344942,species
Drymocallis arguta,-1.3854404215743836,-1.4472954944819003,species
Echinacea purpurea,-0.5079935299844555,0.7386213326543745,species
Eryngium yuccifolium,-1.0479532479704203,0.9116769561675337,species
Helianthus occidentalis,0.07436399106540155,0.38215571030991147,species
Lespedeza capitata,1.0562149173649336,-0.05737139187400081,species
Lespedeza virginica,-0.7009136185610411,0.4591227319790018,species
Monarda fistulosa,-1.0714578015655316,-1.0469541791451045,species
Monarda punctata,0.20759118615066346,-1.216158855747224,species
Penstemon digitalis,-1.2777783262795948,-0.08990352582862488,species
Penstemon hirsutus,-1.0140611005046007,-1.1574938533205763,species
Ratibida pinnata,-1.4059961211760097,-0.16430446301870666,species
Rudbeckia hirta,0.05609043585488463,-0.15301049425260566,species
Solidago nemoralis,-1.137177893657411,-0.520810121753316,species
Solidago rigida,-1.61268903499656,-0.2568119168974111,species
Solidago speciosa,0.31987025953128645,-1.546861173112986,species
Symphyotrichum ericoides,-0.8261994985030026,-1.3822100533470372,species
Symphyotrichum laeve,-1.2222831292670415,-0.7072480851008821,species
Tradescantia ohiensis,-0.8948072581661302,0.8830820096991872,species
Verbena stricta,-0.2514644686991606,-0.26905759202821433,species
Zizia aptera,-0.872882452075253,0.6897723634289682,species
year,0.15993576282783178,-0.5231122883859173,environment
treat.fall_0_33,-0.7690241210218415,-0.568804041089383,environment
treat.spring_0_33,0.660139576571694,0.305551337001528,environment
treat.spring_1_33,0.497790040090156,0.5136964954013815,environment
water_cap,-0.41271222599196555,-0.13829679546986415,environment
cover_non_seeded,-0.4344594626166499,0.022992856131355967,environment
cover_seeded_grass,0.4164569604857335,-0.6788600033722723,environment
sla,0.9210763913995632,-0.38534578737579805,traits
height,-0.12519330009842694,-0.15708914684350395,traits
seedmass,0.3687070908144076,0.9093028230989423,traits
